2  49  8  8 
2  48  9  9 
2  47  10  10 
2  46  11  11 
2  45  12  12 
2  44  13  13 
2  43  14  14 
2  42  15  15 
2  41  16  16 
2  40  17  17 
2  39  18  18 
2  38  19  19 
2  37  20  20 
2  36  21  21 
2  35  22  22 
2  34  23  23 
2  33  24  24 
1  24  33  24 
1  23  34  23 
1  22  35  22 
1  21  36  21 
1  20  37  20 
1  19  38  19 
1  18  39  18 
1  17  40  17 
1  16  41  16 
1  15  42  15 
1  14  43  14 
1  13  44  13 
1  12  45  12 
1  11  46  11 
1  10  47  10 
1  9  48  9 
1  8  49  8 
1  7  50  7 
1  6  51  6 
1  5  52  5 
1  4  53  4 
1  3  54  3 
1  2  55  2 
1  1  56  1 
2  57  1  1 
2  56  2  2 
2  55  3  3 
2  54  4  4 
2  53  5  5 
2  52  6  6 
2  51  7  7 
2  50  8  8 
2  49  9  9 
2  48  10  10 
2  47  11  11 
2  46  12  12 
2  45  13  13 
2  44  14  14 
2  43  15  15 
2  42  16  16 
2  41  17  17 
2  40  18  18 
2  39  19  19 
2  38  20  20 
2  37  21  21 
2  36  22  22 
2  35  23  23 
2  34  24  24 
1  24  34  24 
1  23  35  23 
1  22  36  22 
1  21  37  21 
1  20  38  20 
1  19  39  19 
1  18  40  18 
1  17  41  17 
1  16  42  16 
1  15  43  15 
1  14  44  14 
1  13  45  13 
1  12  46  12 
1  11  47  11 
1  10  48  10 
1  9  49  9 
1  8  50  8 
1  7  51  7 
1  6  52  6 
1  5  53  5 
1  4  54  4 
1  3  55  3 
1  2  56  2 
1  1  57  1 
2  58  1  1 
2  57  2  2 
2  56  3  3 
2  55  4  4 
2  54  5  5 
2  53  6  6 
2  52  7  7 
2  51  8  8 
2  50  9  9 
2  49  10  10 
2  48  11  11 
2  47  12  12 
2  46  13  13 
2  45  14  14 
2  44  15  15 
2  43  16  16 
2  42  17  17 
2  41  18  18 
2  40  19  19 
2  39  20  20 
2  38  21  21 
2  37  22  22 
2  36  23  23 
2  35  24  24 
1  24  35  24 
1  23  36  23 
1  22  37  22 
1  21  38  21 
1  20  39  20 
1  19  40  19 
1  18  41  18 
1  17  42  17 
1  16  43  16 
1  15  44  15 
1  14  45  14 
1  13  46  13 
1  12  47  12 
1  11  48  11 
1  10  49  10 
1  9  50  9 
1  8  51  8 
1  7  52  7 
1  6  53  6 
1  5  54  5 
1  4  55  4 
1  3  56  3 
1  2  57  2 
1  1  58  1 
2  59  1  1 
2  58  2  2 
2  57  3  3 
2  56  4  4 
2  55  5  5 
2  54  6  6 
2  53  7  7 
2  52  8  8 
2  51  9  9 
2  50  10  10 
2  49  11  11 
2  48  12  12 
2  47  13  13 
2  46  14  14 
2  45  15  15 
2  44  16  16 
2  43  17  17 
2  42  18  18 
2  41  19  19 
2  40  20  20 
2  39  21  21 
2  38  22  22 
2  37  23  23 
2  36  24  24 
1  24  36  24 
1  23  37  23 
1  22  38  22 
1  21  39  21 
1  20  40  20 
1  19  41  19 
1  18  42  18 
1  17  43  17 
1  16  44  16 
1  15  45  15 
1  14  46  14 
1  13  47  13 
1  12  48  12 
1  11  49  11 
1  10  50  10 
1  9  51  9 
1  8  52  8 
1  7  53  7 
1  6  54  6 
1  5  55  5 
1  4  56  4 
1  3  57  3 
1  2  58  2 
1  1  59  1 
2  60  1  1 
2  59  2  2 
2  58  3  3 
2  57  4  4 
2  56  5  5 
2  55  6  6 
2  54  7  7 
2  53  8  8 
2  52  9  9 
2  51  10  10 
2  50  11  11 
2  49  12  12 
2  48  13  13 
2  47  14  14 
2  46  15  15 
2  45  16  16 
2  44  17  17 
2  43  18  18 
2  42  19  19 
2  41  20  20 
2  40  21  21 
2  39  22  22 
2  38  23  23 
2  37  24  24 
1  24  37  24 
1  23  38  23 
1  22  39  22 
1  21  40  21 
1  20  41  20 
1  19  42  19 
1  18  43  18 
1  17  44  17 
1  16  45  16 
1  15  46  15 
1  14  47  14 
1  13  48  13 
1  12  49  12 
1  11  50  11 
1  10  51  10 
1  9  52  9 
1  8  53  8 
1  7  54  7 
1  6  55  6 
1  5  56  5 
1  4  57  4 
